movie_id,user_id,rating
108,28,1.0
61,29,4.0
110,24,2.0
53,44,2.0
59,6,2.0
24,21,1.0
58,47,3.0
58,38,2.0
16,48,2.0
10,47,3.0
23,48,2.0
36,48,2.0
85,5,2.0
100,31,2.0
21,39,3.0
3,27,4.0
68,14,2.0
103,35,4.0
78,38,1.0
77,23,3.0
32,25,2.0
11,18,3.0
47,31,2.0
50,15,2.0
7,4,1.0
8,14,2.0
70,18,2.0
113,28,2.0
54,36,2.0
40,19,2.0
62,6,2.0
41,4,1.0
42,4,1.0
57,33,3.0
59,24,2.0
0,39,3.0
26,40,2.0
118,19,3.0
47,18,3.0
78,37,2.0
60,6,2.0
7,39,3.0
36,33,3.0
71,12,2.0
82,15,2.0
51,5,2.0
107,32,2.0
1,15,2.0
9,3,1.0
74,43,1.0
11,31,2.0
118,0,3.0
17,3,1.0
96,1,3.0
56,18,3.0
118,37,2.0
53,13,2.0
3,24,2.0
95,35,4.0
101,44,2.0
2,8,2.0
117,44,2.0
110,20,3.0
109,46,2.0
3,38,2.0
37,33,2.0
119,2,1.0
46,10,2.0
48,28,1.0
43,42,4.0
15,20,3.0
59,46,2.0
39,44,1.0
25,18,3.0
35,33,3.0
47,21,1.0
63,28,1.0
117,16,2.0
56,42,3.0
52,6,2.0
84,10,2.0
112,45,3.0
82,29,4.0
39,47,3.0
67,21,1.0
81,45,3.0
94,11,3.0
34,10,2.0
40,43,1.0
75,3,2.0
114,13,2.0
59,27,4.0
5,3,1.0
68,37,2.0
111,1,3.0
62,42,3.0
27,1,4.0
106,43,2.0
88,25,2.0
75,33,3.0
74,29,5.0
47,3,1.0
18,46,2.0
96,28,2.0
50,17,3.0
86,0,3.0
96,29,4.0
31,27,4.0
4,7,2.0
71,8,2.0
118,30,3.0
9,36,2.0
15,32,2.0
107,24,2.0
30,36,2.0
108,21,0.0
33,31,2.0
24,44,1.0
15,7,1.0
3,25,2.0
78,0,3.0
112,24,2.0
87,18,2.0
96,33,3.0
75,45,3.0
115,45,4.0
38,6,2.0
16,39,3.0
115,27,4.0
68,6,2.0
119,18,3.0
74,30,3.0
47,35,4.0
57,41,2.0
93,39,3.0
46,37,2.0
40,41,2.0
16,18,2.0
64,3,1.0
32,3,1.0
10,49,3.0
25,47,3.0
79,18,3.0
104,0,3.0
32,22,2.0
85,45,3.0
103,41,2.0
28,17,2.0
15,33,3.0
13,29,4.0
28,16,2.0
19,12,2.0
88,14,2.0
58,27,4.0
82,45,3.0
111,31,2.0
101,47,3.0
27,13,2.0
79,38,2.0
51,14,2.0
72,47,4.0
112,38,1.0
62,1,3.0
111,14,2.0
75,19,3.0
20,16,2.0
102,5,2.0
42,20,3.0
70,43,1.0
16,4,1.0
103,38,2.0
104,3,2.0
80,31,2.0
23,43,1.0
52,1,3.0
100,16,2.0
110,47,3.0
58,44,2.0
20,21,1.0
67,49,3.0
89,16,2.0
100,18,2.0
84,25,2.0
72,17,3.0
60,7,2.0
6,12,2.0
111,15,2.0
62,29,4.0
57,22,2.0
112,46,2.0
62,30,2.0
21,6,1.0
13,19,2.0
52,20,4.0
105,30,3.0
97,40,1.0
6,10,2.0
29,4,1.0
8,44,2.0
103,30,2.0
8,33,3.0
31,45,3.0
109,12,2.0
29,25,2.0
82,37,2.0
42,18,2.0
46,21,1.0
69,31,2.0
4,17,2.0
47,6,2.0
0,49,3.0
99,30,2.0
68,12,2.0
14,26,3.0
73,48,2.0
61,3,1.0
3,1,3.0
24,45,3.0
115,30,3.0
52,27,4.0
99,6,2.0
83,11,3.0
62,11,3.0
108,17,3.0
4,42,4.0
15,13,2.0
78,13,2.0
115,14,2.0
91,27,4.0
10,48,2.0
56,44,2.0
39,3,1.0
31,26,3.0
30,19,3.0
42,7,1.0
85,29,4.0
84,49,3.0
99,9,3.0
32,11,3.0
42,32,2.0
55,45,3.0
90,17,3.0
22,8,2.0
96,3,1.0
46,12,2.0
119,8,2.0
30,16,2.0
118,42,4.0
89,5,2.0
29,20,3.0
41,5,1.0
112,19,2.0
65,23,3.0
33,16,2.0
58,29,4.0
49,32,2.0
58,25,2.0
75,32,2.0
0,40,1.0
70,22,2.0
3,9,3.0
8,37,2.0
74,47,3.0
38,34,3.0
84,15,2.0
70,37,2.0
29,3,1.0
94,20,4.0
51,15,1.0
36,25,2.0
35,48,2.0
3,30,3.0
5,7,2.0
62,4,1.0
4,31,2.0
91,0,3.0
79,30,3.0
1,47,3.0
64,32,2.0
59,16,2.0
4,27,4.0
18,33,3.0
30,26,3.0
100,40,2.0
24,34,3.0
62,38,2.0
84,24,2.0
103,28,1.0
9,21,1.0
28,34,3.0
116,13,2.0
88,8,2.0
69,24,2.0
40,16,2.0
10,21,1.0
92,36,2.0
103,40,1.0
99,32,2.0
117,1,3.0
69,34,2.0
57,40,2.0
53,9,3.0
0,24,2.0
5,15,2.0
38,41,3.0
43,1,3.0
87,37,2.0
64,47,3.0
7,47,4.0
108,36,3.0
58,37,2.0
6,36,1.0
25,2,1.0
81,16,2.0
11,15,2.0
37,27,4.0
89,46,2.0
98,24,2.0
60,35,4.0
26,24,2.0
90,35,4.0
97,45,3.0
108,11,3.0
38,3,1.0
4,33,3.0
85,41,2.0
107,7,2.0
78,25,2.0
18,26,3.0
67,44,2.0
3,41,2.0
53,46,3.0
108,42,4.0
109,26,3.0
34,33,3.0
12,12,2.0
113,4,2.0
85,22,2.0
41,0,3.0
80,4,1.0
31,40,2.0
110,42,4.0
9,4,2.0
3,2,1.0
52,26,3.0
19,11,3.0
96,32,2.0
109,49,3.0
45,3,1.0
2,12,2.0
21,2,0.0
72,32,2.0
57,29,4.0
68,45,3.0
9,14,2.0
118,28,1.0
45,14,2.0
3,10,2.0
114,6,1.0
66,15,2.0
96,20,3.0
16,25,2.0
71,37,2.0
90,16,2.0
91,32,2.0
100,2,0.0
92,34,2.0
41,13,2.0
36,23,2.0
87,44,2.0
119,47,3.0
0,4,1.0
5,31,2.0
25,49,3.0
25,23,2.0
83,12,2.0
21,30,2.0
27,37,2.0
40,44,1.0
40,46,2.0
4,47,3.0
79,6,2.0
86,14,2.0
83,44,2.0
25,25,2.0
53,20,4.0
113,33,3.0
59,39,3.0
55,40,2.0
104,30,2.0
90,46,2.0
3,3,1.0
71,10,2.0
83,16,2.0
114,44,2.0
45,35,4.0
103,46,2.0
37,41,2.0
107,2,1.0
110,27,4.0
15,49,3.0
13,30,2.0
78,47,4.0
42,21,1.0
27,25,3.0
100,34,3.0
98,45,3.0
103,11,3.0
56,5,1.0
83,25,2.0
4,46,2.0
62,17,3.0
32,5,1.0
60,40,2.0
93,20,3.0
25,22,2.0
18,36,2.0
28,47,4.0
83,36,2.0
20,46,2.0
54,19,2.0
68,29,4.0
33,38,2.0
100,20,4.0
19,30,2.0
25,12,3.0
100,32,2.0
53,33,3.0
5,45,3.0
115,0,3.0
21,15,2.0
54,12,3.0
1,20,4.0
34,32,2.0
32,10,2.0
21,22,1.0
57,23,3.0
60,47,3.0
78,45,3.0
73,9,3.0
69,32,2.0
80,39,3.0
46,44,2.0
57,0,3.0
62,46,2.0
43,32,2.0
61,25,2.0
19,43,1.0
54,49,3.0
55,14,2.0
1,45,3.0
63,23,2.0
36,18,3.0
39,1,3.0
20,34,3.0
75,20,4.0
44,21,1.0
94,35,3.0
9,42,4.0
59,34,3.0
88,21,1.0
95,48,2.0
107,5,2.0
46,25,2.0
34,46,2.0
13,9,3.0
14,38,2.0
56,11,3.0
17,49,3.0
72,0,3.0
2,16,2.0
118,36,2.0
105,35,3.0
84,14,2.0
23,6,2.0
114,33,3.0
45,8,2.0
28,22,1.0
110,9,3.0
116,35,4.0
81,21,1.0
45,9,4.0
41,10,2.0
77,33,3.0
92,44,2.0
24,41,2.0
11,47,3.0
111,27,4.0
38,8,2.0
21,37,2.0
104,31,2.0
71,33,3.0
44,22,2.0
34,43,1.0
17,13,2.0
66,32,2.0
9,31,2.0
68,30,2.0
102,47,3.0
26,15,2.0
23,11,3.0
103,49,3.0
106,42,4.0
31,41,3.0
80,3,1.0
